"Player","Pos","Season","Age","FGPer","FG3Per","FG2Per","effFGPer","FTPer","effMin","effFG","effFGA","eff3PM","eff3PA","eff2PM","eff2PA","effFTM","effFTA","effORB","effDRB","effTRB","effAST","effSTL","effBLK","effTOV","effPF","effPTS","Tm"
"Tony Snell","SG","2017-2018",26,0.462631027253669,0.409022332506204,0.537621212121212,0.57435,0.791467025572005,0.00739668524281682,0.125410188809161,0.251275791116341,0.0577054794520548,0.139015728056824,0.0580489644487932,0.0979525167328003,0.0200955026030139,0.0238110773030504,0.00883247134470226,0.103006651103378,0.103108838580215,0.0435402556398635,0.0253984824565871,0.00550355521632588,0.0288261269148988,0.0460297345365437,0.296180534784949,"MIL"
"Bobby Brown","PG","2017-2018",33,0.383,0.4,0.36,0.5,1,0.000414972899728997,0.183673469387755,0.489795918367347,0.122448979591837,0.285714285714286,0.0816326530612245,0.204081632653061,0.0204081632653061,0.0204081632653061,0,0.0408163265306122,0.0408163265306122,0.122448979591837,0,0,0.0408163265306122,0.0408163265306122,0.510204081632653,"HOU"
"Chinanu Onuaku","C","2017-2018",21,0.714,0,0.714,0.714,1,0.000176151761517615,0.0961538461538461,0.134615384615385,0,0,0.0961538461538461,0.134615384615385,0.0769230769230769,0.0769230769230769,0.0384615384615385,0.153846153846154,0.192307692307692,0.0576923076923077,0.0576923076923077,0.0192307692307692,0.0769230769230769,0.115384615384615,0.269230769230769,"HOU"
"Clint Capela","C","2017-2018",23,0.643323274619414,0,0.644049976846452,0.643323274619414,0.521912432516432,0.00559901579047657,0.225768638887024,0.352276454100211,0,0,0.221387722495278,0.353602425568953,0.0572176438220707,0.119877148878318,0.116092288852501,0.247239553059256,0.354114287450892,0.0408353706049404,0.0218134069925922,0.0538669272978896,0.0556314017502933,0.121000687141325,0.509367584390393,"HOU"
"Corey Brewer","SF","2017-2018",31,0.405769230769231,0.232053333333333,0.471631578947368,0.458414953271028,0.752680412371134,0.00349961079398028,0.10178268700996,0.234434240458337,0.0196014828544949,0.0882135217211371,0.0701949565585929,0.144375724777735,0.0253851839217693,0.0334015577918017,0.0235146966854284,0.0967974461950366,0.11103236475313,0.0943775100401607,0.0474815990763458,0.0140712945590994,0.0461987811385402,0.104231811548885,0.262237762237762,"HOU"
"Eric Gordon","SG","2017-2018",29,0.407788546255507,0.368251889168766,0.465037974683544,0.53571875,0.83799522673031,0.00750294180573385,0.1741699161054,0.432258064516129,0.111744787025486,0.291214035212752,0.068288480960019,0.148877861960825,0.0555433642991247,0.0648142052519933,0.0124749802169157,0.082078853046595,0.0947063688999173,0.0764502015148902,0.0149699762602988,0.0171530977982591,0.0505167203940489,0.0651193397584415,0.519371296905859,"HOU"
"Isaiah Taylor","PG","2017-2018",23,0.143,0,0.2,0.143,0.5,0.000176151761517615,0.0230769230769231,0.138461538461538,0,0.0384615384615385,0.0230769230769231,0.1,0.0230769230769231,0.0384615384615385,0.0230769230769231,0.0384615384615385,0.0615384615384615,0.0615384615384615,0.0230769230769231,0.0230769230769231,0,0.115384615384615,0.0615384615384615,"HOU"
"James Harden","PG","2017-2018",28,0.692873563218391,0.422223776223776,0.92644,0.797861842105263,0.834577333333333,0.0107158988256549,0.518203371970495,0.752034177853118,0.151738672286617,0.359092277585428,0.356704425711275,0.386933614330875,0.17449947312961,0.209974315068493,0.0284510010537408,0.149367755532139,0.179241306638567,0.191190727081138,0.0412087912087912,0.00711275026343519,1.00005268703899,0.0960221285563752,1.19942854826943,"HOU"
"K.J. McDaniels","SF","2017-2018",24,0.463218997361478,0.314318965517241,0.571627368421053,0.541032967032967,0.844433526011561,0.00263272973638827,0.151149042808961,0.332220779338532,0.0589156860727069,0.168035847647498,0.0967149886953052,0.183656348695754,0.0711694381326172,0.0764563106796116,0.0201415761058461,0.146920992143813,0.160332871012483,0.0299329695369398,0.041191794742783,0.03287423797697,0.0573422330097087,0.0924815767926073,0.406575424838522,"HOU"
"Kyle Wiltjer","PF","2017-2018",25,0.286,0.308,0,0.429,0.5,0.000147018970189702,0.0967741935483871,0.32258064516129,0.0967741935483871,0.290322580645161,0,0.032258064516129,0.032258064516129,0.032258064516129,0.0967741935483871,0.129032258064516,0.225806451612903,0.032258064516129,0.0645161290322581,0.032258064516129,0.129032258064516,0.0967741935483871,0.290322580645161,"HOU"
"Lou Williams","SG","2017-2018",31,0.426006976744186,0.370658914728682,0.473571428571429,0.501340264650283,0.874919168591224,0.0065234375,0.215943347825924,0.510978043912176,0.0870568762045493,0.238547295652597,0.131201012608928,0.274736599288316,0.190405097663751,0.213738376904727,0.0115000631871604,0.0999511664661839,0.113258198055367,0.149294906122714,0.0311571977995229,0.0115000631871604,0.0914634146341464,0.0452212106951409,0.713679268968129,"HOU"
"Montrezl Harrell","C","2017-2018",24,0.656954471650322,0.143,0.66793625262196,0.65896966941612,0.626185780403371,0.0042134562749282,0.203642183685776,0.292195792410641,0,0.00273224043715847,0.203642183685776,0.285466088320813,0.0657583276381942,0.105223465278417,0.0693836979720606,0.133451633997176,0.202659100468934,0.0660094576200843,0.0164971985889189,0.0360767979679398,0.0392827627516968,0.123804946895917,0.487678636385944,"HOU"
"Nene Hilario","C","2017-2018",35,0.597096774193548,0.333,0.602847457627119,0.600967741935484,0.602614355231143,0.0046655056963191,0.19388410971813,0.321290731896445,0,0.00899129642506054,0.173421594530806,0.278757190067042,0.0976554695055187,0.16184333565109,0.104827908288247,0.184805655989237,0.303258922579182,0.067511212526556,0.0479535809336562,0.0401719611728267,0.0571446839459403,0.129474668520872,0.450812949027487,"HOU"
"Patrick Beverley","SG","2017-2018",29,0.40652466367713,0.340301927268754,0.483536290322581,0.490369128880221,0.782967024432883,0.00750091291085562,0.119819910873518,0.299762711658138,0.0480004042131052,0.143113866543137,0.0720198374270036,0.145986641448096,0.0481721048097789,0.0620944338197786,0.0744639524825262,0.168388709627113,0.24356889213348,0.148832150467745,0.0527410337081832,0.017299966187623,0.053514714811724,0.127005346372063,0.331450531782087,"HOU"
"Ryan Anderson","PF","2017-2018",29,0.405604347826087,0.412572977743309,0.420815490898802,0.533922377463693,0.852039363833695,0.00739288043796904,0.155592611184517,0.401393032047145,0.108184839171551,0.262370269001013,0.055877241765859,0.135150149643014,0.0568162223410779,0.0713162663929524,0.0553620646878271,0.0878673711280036,0.141229890569898,0.0252510059038093,0.0125320297681863,0.0065181883736892,0.0288054705131881,0.0677915671119885,0.488027293151764,"HOU"
"Sam Dekker","SF","2017-2018",23,0.475341584158416,0.362184905660377,0.541021141649049,0.532422077922078,0.56230378250591,0.00570206100150173,0.149948849104859,0.32816030591215,0.0475591732292149,0.134309687261632,0.10690537084399,0.174424552429668,0.0342159331919406,0.0595728451563692,0.0590288797207236,0.111036438463478,0.197027568811277,0.0653071297168753,0.0325866030399435,0.016304347826087,0.0311312790206838,0.0608735322119962,0.364696478291467,"HOU"
"Trevor Ariza","SF","2017-2018",32,0.403129186602871,0.334042105263158,0.53358064516129,0.505758241758242,0.760288590604027,0.00901322112262657,0.11129055929128,0.296460424326741,0.0559554505861195,0.180604801358584,0.0511143131604227,0.0986581412103746,0.0367382655263741,0.0472622478386167,0.0217655088730472,0.163362506549646,0.171752645831263,0.0620136887608069,0.0480867153474464,0.00746246018504474,0.0286135826860838,0.0490532382830274,0.320509929171571,"HOU"
"Troy Williams","SF","2017-2018",23,0.5,0.381,0.609,0.591,0.857,0.000471544715447154,0.15948275862069,0.314655172413793,0.0560344827586207,0.150862068965517,0.0991379310344827,0.163793103448276,0.0431034482758621,0.0517241379310345,0.0646551724137931,0.107758620689655,0.172413793103448,0.0431034482758621,0.021551724137931,0.00862068965517241,0.0431034482758621,0.129310344827586,0.418103448275862,"HOU"
"Tyler Ennis","PG","2017-2018",23,0.445371428571429,0.433926174496644,0.422090277777778,0.515527950310559,0.885758754863813,0.0029980908122188,0.16861681364838,0.350158201096539,0.0462067907323382,0.106003814033011,0.104838936955725,0.237456288022984,0.0469358247136025,0.0602189030563786,0.0133038443849255,0.0593195935661689,0.0729196171555421,0.135150165180195,0.0490181870878922,0,0.0781991019818573,0.0847044961628295,0.444739645812032,"HOU"
"Brandon Ingram","SF","2017-2018",20,0.391831288433097,0.286217589576547,0.430311254205214,0.42964295360367,0.636698942972074,0.00855019331289473,0.133164665789794,0.325940042662324,0.0205306115014733,0.0802902621722846,0.102942143395143,0.238602638310787,0.0605677543665825,0.0940009026778372,0.0252319948476703,0.103829341231685,0.129753495256835,0.0808961942103621,0.0235806128757323,0.0170070845086354,0.0473595472053531,0.0676743507207636,0.349658360168897,"LAL"
"Corey Brewer","SF","2017-2018",31,0.405769230769231,0.232053333333333,0.471631578947368,0.458414953271028,0.752680412371134,0.00349961079398028,0.10178268700996,0.234434240458337,0.0196014828544949,0.0882135217211371,0.0701949565585929,0.144375724777735,0.0253851839217693,0.0334015577918017,0.0235146966854284,0.0967974461950366,0.11103236475313,0.0943775100401607,0.0474815990763458,0.0140712945590994,0.0461987811385402,0.104231811548885,0.262237762237762,"LAL"
"D'Angelo Russell","PG","2017-2018",21,0.408136061946903,0.31337326820281,0.463904427415922,0.492324886877828,0.805683969277782,0.00743741761772989,0.200585988720591,0.489860838148152,0.0810435319543069,0.280910161687781,0.115249077255367,0.260168642466046,0.0798848253946757,0.102977037550543,0.0187602693933831,0.104256372391249,0.119129449467771,0.167795458266204,0.0499777217996576,0.00921209752254609,0.0821927078214924,0.0584230235080943,0.587027529899742,"LAL"
"David Nwaba","SG","2017-2018",25,0.58,0.2,0.605,0.586,0.641,0.00134823848238482,0.120603015075377,0.206030150753769,0.0050251256281407,0.0150753768844221,0.115577889447236,0.190954773869347,0.0653266331658292,0.100502512562814,0.0402010050251256,0.115577889447236,0.155778894472362,0.0351758793969849,0.0351758793969849,0.0201005025125628,0.0301507537688442,0.0904522613065327,0.301507537688442,"LAL"
"Ivica Zubac","C","2017-2018",20,0.562058750605676,0,0.564797818181818,0.560943013002205,0.652749335886607,0.00509352561171207,0.225605312318273,0.41945700508405,0,0.0064305966469428,0.229515658375315,0.409286534828541,0.0544166390263228,0.0887398046169566,0.0662022066162194,0.202111580151722,0.263793067586292,0.0520510430546854,0.02771546635183,0.0555501167617195,0.0455805150309461,0.107191337719298,0.525443863997936,"LAL"
"Jordan Clarkson","SG","2017-2018",25,0.451215083798883,0.311615476872127,0.520227289377289,0.504509018036072,0.803113467254279,0.00703253355978481,0.192176774270719,0.437376415230856,0.0472850903315466,0.147260273972603,0.147679467378066,0.288660991245047,0.0533432753743354,0.0675352773110694,0.0213563318890709,0.0814616397141052,0.100335229287977,0.10430874032162,0.0397410631912086,0.00308349831845826,0.0696755771993133,0.0627213147762652,0.498547597322221,"LAL"
"Jose Calderon","PG","2017-2018",36,0.410434911242604,0.302405918591073,0.515303799115275,0.487269005847953,0.913648187633262,0.00285511509744174,0.0927826781867751,0.233637714943335,0.0347429826041377,0.113227983853074,0.0635879571999154,0.11130458320055,0.0257282454459467,0.0241907305136457,0.0405939570565813,0.109848686364602,0.151692603658613,0.161042074033576,0.0233425849874071,0,0.0706076293298435,0.0615920995439935,0.247684706953035,"LAL"
"Julius Randle","PF","2017-2018",23,0.485006134969325,0.237774193548387,0.507,0.49591975308642,0.719698630136986,0.00721544715447155,0.175761235543844,0.374662294920916,0.00694444444444444,0.03125,0.172944777611194,0.338300333401374,0.0901867679645457,0.149422799422799,0.0758558477962665,0.219317784765898,0.296380971735338,0.125,0.0249529190207156,0.0145003494060098,0.084100758396533,0.115043438500229,0.469361168296449,"LAL"
"Larry Nance Jr.","PF","2017-2018",25,0.529070038910506,0.278,0.55876559139785,0.551637931034483,0.735736196319018,0.00588327810799116,0.145850991920861,0.266074386387592,0.00873362445414847,0.0372171496625645,0.131972367152498,0.23223143499143,0.0421046583362566,0.0602473159933429,0.0647763974403948,0.184490727612998,0.249446837960075,0.0673265147741883,0.062552037638591,0.0405879600748597,0.0446467560823456,0.112031320584249,0.35482775351771,"LAL"
"Lou Williams","SG","2017-2018",31,0.426006976744186,0.370658914728682,0.473571428571429,0.501340264650283,0.874919168591224,0.0065234375,0.215943347825924,0.510978043912176,0.0870568762045493,0.238547295652597,0.131201012608928,0.274736599288316,0.190405097663751,0.213738376904727,0.0115000631871604,0.0999511664661839,0.113258198055367,0.149294906122714,0.0311571977995229,0.0115000631871604,0.0914634146341464,0.0452212106951409,0.713679268968129,"LAL"
"Luol Deng","SF","2017-2018",32,0.397866090712743,0.346454545454545,0.434198347107438,0.458128630705394,0.709339622641509,0.00578744147040324,0.1137647531112,0.288923117167223,0.0296320754716981,0.0783434929850024,0.0775895860757642,0.181067535974184,0.0305838190259804,0.0428173466363726,0.044090237899918,0.141961909823722,0.191031578947368,0.0508995410504844,0.0317601197577489,0.0114689321347427,0.0292109890383968,0.04544876063633,0.296287993992303,"LAL"
"Marcelo Huertas","PG","2017-2018",34,0.335361017929439,0.175959767717236,0.39946177656205,0.369466450479337,0.526717922276013,0.00209202694435377,0.100072637205346,0.305154683596968,0.0184812760055478,0.081423141145691,0.0833748886811948,0.213695709204164,0.0272778843226392,0.0507974006316632,0.0114954153182309,0.102742683623295,0.10470255997608,0.20989147436873,0.0375911443517411,0.00970873786407767,0.0677022653721683,0.0544964259924608,0.23999541823643,"LAL"
"Metta World Peace","SF","2017-2018",38,0.266834302325581,0.293386617100372,0.305961538461538,0.371211055276382,0.624204834605598,0.0017163504968383,0.131578947368421,0.429276315789474,0.118421052631579,0.343151913875598,0.0572916666666667,0.183733463988241,0.0546875,0.0875,0.0243055555555556,0.0888157894736842,0.104115629593337,0.0658602150537634,0.0828947368421053,0.015625,0.0504807692307692,0.0823320787492762,0.368832236842105,"LAL"
"Nick Young","SG","2017-2018",32,0.409383561643836,0.367096153846154,0.466424242424242,0.518466055045872,0.844155974842767,0.00532859999116296,0.1875,0.444141866960659,0.102941176470588,0.264705882352941,0.068086341374932,0.13540326040326,0.0567555147058824,0.0704656862745098,0.0189075630252101,0.0566194190355264,0.0808042235099812,0.0446995413438366,0.0147058823529412,0.00735294117647059,0.0200253945220388,0.0720315904139433,0.550727032385988,"LAL"
"Tarik Black","C","2017-2018",26,0.505075944238203,0.5,0.511697866953463,0.519220385517795,0.722566997455471,0.0043739825623663,0.13801302357053,0.291430558980648,0,0,0.128845890814823,0.264798706057264,0.065105788993719,0.0908769200777329,0.107361341822209,0.180704136463723,0.292428922471404,0.0417874901793697,0.0220617945727974,0.046624313787303,0.0493153934242246,0.152655817211478,0.352342625985665,"LAL"
"Thomas Robinson","PF","2017-2018",26,0.520830930300774,0,0.523375222816399,0.520830930300774,0.488500049319392,0.00247038341754451,0.17679541864868,0.334512997300337,0,0,0.17679541864868,0.334318494586468,0.0513218624492521,0.113720934255697,0.13224620592229,0.229866012738535,0.357883172455773,0.0532478735957488,0.0495177534312294,0.015677702903128,0.0919968285588057,0.160616635020573,0.404595585920351,"LAL"
"Timofey Mozgov","C","2017-2018",31,0.509189484581018,0,0.519188522451145,0.532396740485093,0.831125803961924,0.00403880095781055,0.163724655556653,0.327961407108129,0,0,0.160091683671037,0.317189170487126,0.0552590866406152,0.0644049593921599,0.0816732024855649,0.15390663130313,0.236336095224227,0.0425257287480042,0.0143240272017071,0.0256898825111883,0.0775127296763272,0.114791787039061,0.415747324814156,"LAL"
"Tyler Ennis","PG","2017-2018",23,0.445371428571429,0.433926174496644,0.422090277777778,0.515527950310559,0.885758754863813,0.0029980908122188,0.16861681364838,0.350158201096539,0.0462067907323382,0.106003814033011,0.104838936955725,0.237456288022984,0.0469358247136025,0.0602189030563786,0.0133038443849255,0.0593195935661689,0.0729196171555421,0.135150165180195,0.0490181870878922,0,0.0781991019818573,0.0847044961628295,0.444739645812032,"LAL"
"Brandon Jennings","PG","2017-2018",28,0.345753114901732,0.287855222212151,0.384069083210922,0.418249154957885,0.766371458326446,0.00569612705555172,0.0923164515046785,0.269163597703559,0.050029146941848,0.171822505313625,0.0534182586069379,0.13847404217546,0.0550253231287714,0.0763517443151488,0.0163458408524993,0.0954657763059402,0.106810368575074,0.191442498870303,0.0363402990452171,0.00450005490989097,0.0593178560920496,0.0633330279882004,0.281849405556736,"NYK"
"Carmelo Anthony","SF","2017-2018",33,0.418460258667492,0.339493241124201,0.453473017406826,0.472009829606274,0.853276542700702,0.00859525990622305,0.224939168466865,0.540625713312094,0.0568386435020951,0.170491917433045,0.167670187443647,0.37148684240766,0.116677342569097,0.137704351907216,0.0174879995288159,0.14267678563348,0.158765843999938,0.0697457619608851,0.0200219605467419,0.0227367384801787,0.0558309037900875,0.070244690178913,0.628425829232476,"NYK"
"Chasson Randle","PG","2017-2018",24,0.389,0.313,0.45,0.458,0.935,0.00076219512195122,0.128,0.32,0.048,0.144,0.08,0.176,0.128,0.136,0.024,0.096,0.12,0.128,0.024,0.008,0.072,0.128,0.424,"NYK"
"Courtney Lee","SG","2017-2018",32,0.44159477124183,0.333291901497977,0.473629488724115,0.509896123613042,0.781290960859983,0.0048884473159566,0.101710056444097,0.233862016669543,0.0329445129532993,0.0986972340855796,0.0671704736269925,0.149361186147301,0.0234629580311004,0.0290194022134494,0.0238243421008412,0.0973665726578982,0.118139595511398,0.0702407470357096,0.0314730961481917,0.0082967668554058,0.0251362204352802,0.0758435242518611,0.260841333833755,"NYK"
"Derrick Rose","PG","2017-2018",29,0.460620018111602,0.219000512163892,0.478516903731189,0.479924558900119,0.919128370924149,0.00802141237530261,0.217017117964003,0.466611885588092,0.00666504217052456,0.0327399631376376,0.203357224847912,0.423039495106558,0.115783663011329,0.120195922828832,0.0353209013209013,0.0784223036425499,0.111287242814228,0.11690002822691,0.0206052125610559,0.00848489365931226,0.0723813914156019,0.0419343788287185,0.554627936347584,"NYK"
"Joakim Noah","C","2017-2018",32,0.465483720930233,0,0.467372093023256,0.465483720930233,0.451803837953092,0.00444063185879007,0.092474008834303,0.197482917178083,0,0,0.092474008834303,0.188973946788307,0.0371300526099288,0.0803160189480241,0.133987407042616,0.21073717948718,0.335987534806822,0.104549779682514,0.0314177368237859,0.0407598937010702,0.0715336134453781,0.154072398190045,0.215723839249542,"NYK"
